Penname,Genre,DetailURL,Space,ImageURL,WebURL,GenreFreeFormat,Name
へんてこ,その他,https:/techbookfest.org/event/tbf05/circle/23960005,き25,https://lh3.googleusercontent.com/wHxDjWHv6zv0zWtzvg_2eJkxnMNg-Z6HBj2cbYbJ0y0onY5mtMs7vbqKrjTNM74ibYGjfXhLpYN8Vv-SlD4Miw,https://miso-lab.henteko07.com/,ソフトウェアその他,味噌煮研究所（ミソラボ）
sho7noka,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/23960006,き26,https://lh3.googleusercontent.com/_GQ9apB63TTU9d6yODEid3Nwx7S2_8TZDF29gI5C5s8y6Sg2CANck0QgkjoNlrPRWvqxuCpMULqz7CHPMGdWtw,,OpenGL と距離を置き始めたAppleが次に提案してきたMetalとWebGPU。TypeScriptでラップしたそれらのライブラリを通して、次世代のWebグラフィックスのバックエンドを探っていきましょう。,エモCG（エモシージー）
バーチャルニート,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/47180004,き27,https://lh3.googleusercontent.com/Hjk25Zie9qqRhP6qWdETqPzX5aZ7QQX4FQSZ-Ija9X3ooe-jKKjvk6D0oJvihWUwFJ7_JWxkMI9_pVgRmIlx,,"Web(CSS, Rails+PWA)をはじめとした、Unity, Maya, Music関連など幅広い技術でごった煮としている技術書を頒布します。",バーチャルニート（バーチャルニート）
YUKITO KATO,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/37000004,き28,https://lh3.googleusercontent.com/rGfnbrMFa-3G_zR4J-2klZgPL4xjC_6ZpjpTOFkUB6xILOWHqbROquuUjqQoS35TU8aad3TJ9Zw4w3n_zwnE,https://syobon.jp,ConoHaを利用して安く可用性のあるWordPressサーバの構築手順を記した物、技術書典4で頒布したMicrosoft System Center Configuration Manager（SCCM）の管理手順本の続編を頒布します,しょぼんブログ（ショボンブログ）
background-color,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/51250004,き29,https://lh3.googleusercontent.com/haMl3qPuD8_2Rx5zWIxxTHY-qLdEJws3wFK4oJdLyt80QdknOWzu9hs2sskSJwFDL8zTSBbSIx8ErK4DzeQXMQ,http://back.hatenablog.com,"個人情報とGDPR,wordpress",モレシン（モレシン）
電脳世界,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/49310016,き30,https://lh3.googleusercontent.com/ou9c5932ck1dz_m5Ij-Zq1Wu-ufNaMwa_77RRXyzJZtjV2dokAFc8wfcz1tGp9PcqNTe-NLrWLfiBklvDY6PUw,https://denno-sekai.com/,オープンソースCMS WordPressにてオリジナルテーマを作成する際のフロー（工程）とそれに付随する知識,電脳世界（デンノウセカイ）
tadaaki,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/47030001,き31,https://lh3.googleusercontent.com/0YXsp8297Swlwl7rYxGnHn0gd3zSwl3dUiBaXbksaQ0pfcrqRpilev0TV_UeaKTMIVhKxl5VGSE_MDR4emgMKA,,デザインパターン解説、OOP、プログラマ4コマ漫画,かまずにまるのみ（カマズニマルノミ）
白石俊平,科学技術,https:/techbookfest.org/event/tbf05/circle/29350001,き32,https://lh3.googleusercontent.com/y_mtrjULCDADtMZ8BZnCEF_VWWbQ4TQNoKXsDdslqIo4ZTMjIACd1F00qrZCajpxcBn9XjFBPu2EHtAwWQFV,https://m.facebook.com/groups/1722105741413771,第二次人工知能ブームの中心的書籍だったと言われる、「ゲーデル、エッシャー、バッハ」についての解説＆二次創作になります。原著はゲーデルの不完全性定理を中心として、人工知能やプログラミング言語、脳科学など幅広く取り扱った（分厚い）科学エッセイです。,ゆるげぶ（ユルゲブ）
もひもひ,その他,https:/techbookfest.org/event/tbf05/circle/28690001,き33,https://lh3.googleusercontent.com/VIO15mID7wav7YuoOWn13AWmwTXZu1IhFGumpfO_ZWvICN162EC_lqQu7UaUqjzKutn4yl4hcFflYml4oMI,http://mohi.hateblo.jp/,情報処理技術者試験の論文対策本（村上春樹っぽく論述したら受かった体験談）と、脆弱性診断の最新トレンド。,さかさまダイアリー（サカサマダイアリー）
若草なずな,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/23970004,き34,https://lh3.googleusercontent.com/M1Snn56OZX8H-mRFMo1BgbHZa28QRAkL5ZZ4m-M-gGFP7naji28l8UL8fYKMkF8_D9-RGxMJywN4LMovOueg,,WPF（C♯）オリジナルのランチャー制作,夜桜ソフトウェア（ヨザクラソフトウェア）
すらりん,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/25820002,き35,https://lh3.googleusercontent.com/qGwgNZbgl8pDxqE72I32IxekRyk1lsulVZKmusfuBiam8j11bv0rYPD8nggpK4d4RlfVuqaDsYyxsgLFmK8sdQ,unsafe: http://blog.techlab-xe.net/techbookfest5-info,"DirectX9Ex の紹介, ゲームエンジンを作るための本",すらりんラボ（スラリンラボ）
hirokish,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/30320002,き36,https://lh3.googleusercontent.com/Qjvshm-OCzHgc2Tevy0Opswx06fxL_ZhHXhPs9xnzEXSiyLxFPQ_rhT-Gs3ic9FKcsThcKA_KZoHwaGNH0wG2w,,PowerShellのイントロダクション、最新情報,Hack on the train（ハックオンザトレイン）
柚城あやと,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/53120001,き37,https://lh3.googleusercontent.com/eHmjyN_9900JyZpNHRlDf8UH5PtQ6p4KgTfGJNepmJwyjneEe1sY1_8Qx01JeedK-rsSSI47DGOOaqSJR84,,Windows Active Directory,Save our Servers（セイブアワーサーバーズ）
B.G,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/51250011,き38,https://lh3.googleusercontent.com/fJvxOOVwni6nk-vd6fUeJi8tx9DmO8OjeGqkGyMEin6nUJqBMKzMZYpAjfn3aTk8yJPPuPDwrGbBEYTTY4farA,http://bg1.hatenablog.com/,技術書典2で頒布したWin32/C++関連の本のオフセット版を出します。第2弾やゲームの頒布も予定しています。,B.G-STATION（ビージーステーション）
Findy,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/39020002,き39,https://lh3.googleusercontent.com/e3YNqYI7mXRh0_gZ_sLrJhLYBOvT-x2mK2xV2fEvRPIAV2FL3HvTRYS_XIunACqsqEpCCxvpqjVL2WYoeZcI0g,,Findy を2年やってきてわかった、スキル偏差値のあれこれ、ベンチャーにおける技術的な負債の解消とその方法、働き方改革によってエンジニアがどういう風に仕事が変わっていくのか、また今後のエンジニアの生存戦略などを体系的にまとめ、書籍として販売予定しています。,Findy（ファインディ）
フィンク,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/26870008,き40,https://lh3.googleusercontent.com/rzX5Zyh4dC6vHk4PaFfTXSJOxZd2qtYAuDhrz-tmby_bVc9214Y14n7V7iLdHK6EY6QX0bJBKaj7Q5lzXJj8Kg,,謎のヘルスケアベンチャーFiNCの開発の叡智の結晶,謎のヘルスケアベンチャーFiNC（公式）（ナゾノヘルスケアベンチャーフィンクコウシキ）
Smipsからやってきました,科学技術,https:/techbookfest.org/event/tbf05/circle/28550001,く01,https://lh3.googleusercontent.com/eRdV15ecQsTSBXft3e9GV19Dq0a4HxF22mQOAZLGs_4_zDesAWLf99cfW2kbTd5K-KqaT40__i0i8gk_8NbQ,http://entertainment-ip.strikingly.com/,技術に関連する法律,技術と法律（ギジュツトホウリツ）
shibacow,科学技術,https:/techbookfest.org/event/tbf05/circle/47120001,く02,https://lh3.googleusercontent.com/vqesN4xGUXBqm17JnXxmwci-HUQNUstTAX6I3HtnwmUxttCYLQG6mxeFrGnA94hpulA-sk3wbUEZJ9JtBsc,http://visualized-laws.hatenablog.com/,法律をICTを利用して構造を解析・可視化しました。刑事・憲法など8つのカテゴリーを集めた可視化法学1号、外事防衛などを集めた可視化法学２号を作りました。また、今回は、可視化法学3号、可視化法学の作り方をステップバイステップで書いた、「可視化法学の作り方」を頒布予定です。,へその緒（ヘソノオ）
COx2,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/53050003,く03,https://lh3.googleusercontent.com/nq-RTg1HXQ_rcDUq9ElrBpbqlwcZz_of3qmaOCTU50JkJH_sKT79UmTgiVVyvzR8zzk2fctzEww9snBpuLcp,http://www.oufac.com/,"オーディオプラグイン, VST, Audio Unit, DAW, DTM",JUCE JAPAN 編集部（ジュースジャパンヘンシュウブ）
みゃあ,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/37240006,く04,/assets/images/dummy_cut.png,,オーディオ、アンプ、評論、技術など,駄目駄耳団（ダメダミダン）
さかどん,その他,https:/techbookfest.org/event/tbf05/circle/45030002,く05,https://lh3.googleusercontent.com/lquskrynJaOQRzhC9A_mU77HjITJw5LUgCDO5eUE84Kw7LAeAjRuhE5OVG3wQpVY68_jm8tXGPOg1rgaQmYs,http://sakadon.net/,いままでさかどんが自作したオリジナルスピーカーの設計図集,craft by SKDN（サカドン）
daredevils36,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/45010004,く06,https://lh3.googleusercontent.com/qALbz6quSbSKBznvTeweGIC1UWn-5Lsc9aKKJE4MvpBHBb_Q4Obc6GmGeMSQyIFPxLDKzKpjU1-aD4_WbTU,http://iridium17.blog96.fc2.com/,自作スピーカー、エンクロージャー設計を解説した新刊を出版。,SK Audio（エスケーオーディオ）
太鼓,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/47210002,く07,https://lh3.googleusercontent.com/DYl6avgxvYrbCIHUfcZOBTNh7tCvo7LN6bsHLkZduGCp_ppVjxnqbTZQH0ytilIecZokQH_kQ21HMmcgrr5nmQ,,Raspberry PiとAWSを組み合わせてIoTなGPSロガーをつくる本と、npmで自作のJavaScriptライブラリを公開する本の2冊(両方新刊！)を頒布します。,杜の都の開発室（モリノミヤコノカイハツシツ）
zan,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/25700007,く08,https://lh3.googleusercontent.com/HHBR2XW_DNUVVmp7aaH0A_Giul4VXszobOmTHDHCjOvNikFhX-0HwqbGItpfvjmGY9Rq5Rj6eiRLeTefUmff,,Raspberry Piを用いてバイクツーリングの行動記録システムの試行に関して本を出します。,CNMTC（シーエヌエムティーシー）
ナンパナクララ代表,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/32160001,く09,https://lh3.googleusercontent.com/5VgZhtUR57Wec5AjHXZz_MGQzy9hUuyOseImPhAd_SLDwB5KI40qObXvFQqxPiXfGk0sY2bWCbvwBUKA31Y,,"地図,qgis入門",ナンパナクララ（ナンパナクララ）
crs,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/49100002,く10,https://lh3.googleusercontent.com/v_0RcJBLaffLxjQv76Qz02StP-IAoldbG-NRXhAnIsaCeMCSr4tk_s1tWuKJkPlRo-gxsDqHkrK4rXb3lA2eIQ,http://soburissive.github.io/,"Linux, 電子工作、IoT,GISなどを中心に旬ネタ時事ネタで思いつくまま本を書きます。",国際ソブリ協会（コクサイソブリキョウカイ）
レプトケファルス,科学技術,https:/techbookfest.org/event/tbf05/circle/29490001,く11,https://lh3.googleusercontent.com/PPg3KiPSnzZKGxFQsTFa3IZOqWL9j7TiJup3a5zYBiMazDyPlfhKV3MrwqFzJxLvv_SVS6H-F-9rxRxBTxU,https://twitter.com/implict_none,学会発表などアカデミックプレゼンの準備をするときに，どのように練習すればよいか，その練習過程でどのように発表が上達していくか，そのノウハウをまとめました．プレゼンに関する本は，スライドデザインやプレゼン時の心構え等，本番に関係した内容ばかりですが，プレゼン初心者にとって本当に必要なのは，本番に向けた練習の仕方です．プレゼンを苦手にしていながら，カンファレンスで100回以上登壇した著者の経験をまとめます．プレゼンが嫌い→練習に身が入らない→発表がグダグダ→プレゼンが嫌いのスパイラルを断ち切りましょう．既刊として，「Fortranによる実践オブジェクト指向プログラミング」「空力音の直接数値計算を支える技術」も頒布します．,暗黙の型宣言（アンモクノカタセンゲン）
mpm,その他,https:/techbookfest.org/event/tbf05/circle/31210001,く12,https://lh3.googleusercontent.com/-S0UZGEZLX3Kr-OL0ZyN8NkTQt42jP6w7J89cFH0tprERUz3Jk5UbZFwKfdWLIHcBuB-1dQYye8OhQtR4Lw,http://www.geocities.jp/kikousya290821/newmpm.htm,朽ちてゆく機械（Decaying　Machine）をコンセプトに、紙で機械（主にメカロボット）を作っており、紙ロボットが二足歩行するまでの進化の過程や製作技術をPaper Robotics（紙ロボット工学）として紹介しています。,MPM（エムピーエム）
とみながだいすけ,その他,https:/techbookfest.org/event/tbf05/circle/39090001,く13,https://lh3.googleusercontent.com/xiEsXh-1BTgSLujJ-7sT26uvd5Tl2vF-ARXxTVJDWj8AvJElVaUIuDXOHX1fZMkInVRaEP33CILz1bezCzjk,https://staff.aist.go.jp/tominaga-daisuke/sliderule/rectilinear/index.html,計算尺を付録とする計算尺解説書、計算尺ペーパークラフト付き計算尺入門書、キャンプの際のテントにおける暖房と危険のシミュレーション,お台場計算尺（オダイバケイサンジャク）
バーバラ・アスカ,その他,https:/techbookfest.org/event/tbf05/circle/29520011,く14,https://lh3.googleusercontent.com/lUTAqf3K0BYYxbUs_PrtQsPv1WShi2-8oD5DMQL43KG7h4OCvVxHemSciWgximlpsdan2d1FOz2M0MeMmBTd,https://twitter.com/gunjigakusyusha,ミリタリーの武器・弾薬についての技術解説同人誌や、楽器の作り方についての同人誌を頒布します。,軍事学習社＆帝国音楽堂（グンジガクシュウシャアンドテイコクオンガクドウ）
AKB428,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/25940001,く15,https://lh3.googleusercontent.com/18VvOpU1IFVUNjvMuLCn8DC_74SQMaHRV5LHZNnlxcug2mMm3B0YrNJp-LKsP0QvlNsDVVF0J-B06P5Unt0k,http://akibalab.info/,放送されているアニメの情報がとれるAnimeAPIの解説とプログラミング言語からの使用方法の記載 2018年秋版,秋葉原IT戦略研究所（アキハバラアイティセンリャクケンキュウジョ）
聖やきょう,その他,https:/techbookfest.org/event/tbf05/circle/41220008,く16,https://lh3.googleusercontent.com/9H5feoO5MbFJcjS1ELUNv-wpU8NxTZ5uuzrK0hKlag0am3BjH70dxB83iEkS0hV92USKAYf7pFxBu9GtMeM,https://isdn.jp/,これほどまでに遍在しているのに同人界隈では活用が目立たないバーコード技術。ほんとうに使われていないのか、なぜ使われないのか、活用する方策はないのか。活用の一案として提供する「国際標準同人誌番号 ISDN」の紹介とISDNを活用する為のAPIの紹介を行います。,日本同人誌コード管理センター（ニッポンドウジンシコードカンリセンター）
UDF,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/37240008,く17,https://lh3.googleusercontent.com/bXj1VCLXUQyc2MQBB5vhtb9R5bKMbr-iP7PUWNIaqCP7EUAkD3RWsS_bBAuI1GV1Stv7j0GoMGe2h3jQBVL6,https://gadget.cf/,電子タバコについてや、ガジェットのクラウドファンディングが多いKickStarterの歩き方、調理ガジェットについてなど、とにかくガジェットについての新刊を領布する予定です。既刊は台湾ICT博覧会COMPUTEXの歩き方の1種類です。,電子小物愛好会（デンシコモノアイコウカイ）
いしかわきょーすけ,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/26840002,く18,https://lh3.googleusercontent.com/SrBd0l1Mf0WUcIyOhAV7as6IRfNPP80f2Vm4OFDZ12K3h4kKrqdHd0rscl9K1jzTnuLe2e50LmGy4s9oBt8,http://www.asahi-net.or.jp/~qx5k-iskw/globe/globe3/index.html,世界の電子工作雑誌を評論する冊子、世界の電子パーツ店を評論する冊子を頒布します。また自作の直動機構の作り方を解説する冊子の頒布も検討中です。,いしかわきょーすけ（イシカワキョースケ）
葉月ちゃんとその仲間たち,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/41200002,く19,https://lh3.googleusercontent.com/AYWmkgfVcOD8zOFguPFbpoxC0szM3t3z7KuKvgFyRLMxbAr9Tqnq2xpxXClG3xNThlsHM4W2V8N7k7deehT2,http://d.hatena.ne.jp/hazuki_cyan/," 長期保存したHDDは動作するのかを検証した本を頒布予定。  他にもHDD等PCパーツをスピーカー化する本、HDD・SSDベンチマーク集、壊れたHDDを加熱・冷凍したりして復活可能か検証してみた本を頒布します。",もきゅもきゅ（モキュモキュ）
翔、ひばり,ソフトウェア全般,https:/techbookfest.org/event/tbf05/circle/27750004,く20,https://lh3.googleusercontent.com/dRWiUpt0_y7NrPNag5hIF2hC4lJcLVXXdhawzYeyaY01lo-K47DB1Cwb3PFoGMITnb0IoUm1Diy-9U42lbSLwQ,http://akibayome.seesaa.net/,組み込みCPUボードでLEDマトリクスを制御して電光掲示板を作る手順の本を予定しています。,あきばよめ（アキバヨメ）
tomykaira,ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/47210005,け01,https://lh3.googleusercontent.com/xzHlPgegU9od0KLBQGtDWXHXOPmIXvqpGRrH8vrtDavq6q-TDccyN5tXubvjcyw4A_Gh11Ikjf4FPaXT1V9Y,,FPGAを用いた自作ルータの構成手順を詳説します。,nopnop（ノップノップ）
BOSUKE,その他,https:/techbookfest.org/event/tbf05/circle/24970001,け02,https://lh3.googleusercontent.com/vGgePR5E6rlNVUKHmBAb21hUUgpb6aq31XBnntGdwGvjKWnzfJTrhA_s1DaVQCogshHYI-0zpmmcCyP0wDVYZg,http://d-rissoku.net/,株とPythonでお金儲けを目指す道のりを解説する技術書（1巻 / 2巻）の頒布と、なにかFPGAネタ（内容未定）の頒布を予定しています。,電脳律速（デンノウリッソク）
" 鷺ノ宮わっふる",ハードウェア全般,https:/techbookfest.org/event/tbf05/circle/24990011,け03,https://lh3.googleusercontent.com/22f30VDVfooaQGaX16DX5xA1L2ulTqr6UvXE-EdmnpkHj5bjZ_iXCh8azx1xpx_Al9Fn_k1PJGZjxVoNzdAp,http://ourfool.hatenablog.com/,CPUアーキテクチャの解説本とFPGAによるRISC-Vプロセッサ開発入門本,poyopoyo reconfigurable（ポヨポヨリコンフィギュラブル）
